Origin,Destination,Dept_Date,Dept_Time,Arr_Time,Total_Fare,Base_Fare,Fuel_Fare,Airways,Available,Duration,Class_Type,Flight Number,Flight Code,FlightID,Hopping,Taken
AMD,BLR,2018-11-03T21:45:00Z,21:45,00:10,5661.0,5000.0,358.0,Spicejet,9,2h 25m,Economy,928,SG,SG_928_,False,2018-10-25
AMD,BOM,2018-11-03T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,3,5h 0m,Economy,411,9W,9W_411_9W_443_,False,2018-10-25
AMD,BOM,2018-11-03T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,7,13h 45m,Economy,411,9W,9W_411_9W_413_,False,2018-10-25
AMD,BOM,2018-11-03T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,7,15h 20m,Economy,411,9W,9W_411_9W_483_,False,2018-10-25
AMD,BOM,2018-11-03T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,7,16h 15m,Economy,411,9W,9W_411_9W_498_,False,2018-10-25
AMD,BOM,2018-11-03T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,7,18h 0m,Economy,411,9W,9W_411_9W_477_,True,2018-10-25
AMD,BOM,2018-11-03T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,5,19h 0m,Economy,411,9W,9W_411_9W_495_,True,2018-10-25
AMD,BOM,2018-11-03T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,7,24h 20m,Economy,411,9W,9W_411_9W_381_,True,2018-10-25
AMD,BLR,2018-11-03T05:25:00Z,05:25,10:10,6482.0,5781.0,398.0,Spicejet,9,4h 45m,Economy,636_ 497,SG,SG_636_ 497_,False,2018-10-25
AMD,BLR,2018-11-03T15:50:00Z,15:50,19:50,6592.0,5487.0,802.0,IndiGo,1,4h 0m,Economy,383_ 6187,6E,6E_383_ 6187_,False,2018-10-25
AMD,BLR,2018-11-03T08:20:00Z,08:20,17:20,6699.0,5280.0,372.0,Spicejet,9,9h 0m,Economy,511_ 1233,SG,SG_511_ 1233_,False,2018-10-25
AMD,BOM,2018-11-03T04:00:00Z,04:00,05:15,7385.0,6650.0,480.0,Air India,9,17h 50m,Economy,30,AI,AI_30_AI_609_,False,2018-10-25
AMD,BLR,2018-11-03T04:25:00Z,04:25,08:10,7422.0,5500.0,1542.0,Jet Airways,7,3h 45m,Economy,411,9W,9W_411_,False,2018-10-25
AMD,BOM,2018-11-03T06:25:00Z,06:25,07:40,7710.0,5650.0,1555.0,Jet Airways,7,3h 50m,Economy,738,9W,9W_738_9W_397_,False,2018-10-25
AMD,BOM,2018-11-03T04:25:00Z,04:25,05:35,7710.0,5650.0,1555.0,Jet Airways,7,5h 50m,Economy,411,9W,9W_411_9W_397_,False,2018-10-25
AMD,BOM,2018-11-03T10:20:00Z,10:20,12:00,7710.0,5650.0,1555.0,Jet Airways,7,6h 0m,Economy,315,9W,9W_315_9W_415_,False,2018-10-25
AMD,BOM,2018-11-03T10:20:00Z,10:20,12:00,7710.0,5650.0,1555.0,Jet Airways,7,7h 50m,Economy,315,9W,9W_315_9W_413_,False,2018-10-25
AMD,BOM,2018-11-03T10:20:00Z,10:20,12:00,7710.0,5650.0,1555.0,Jet Airways,7,9h 25m,Economy,315,9W,9W_315_9W_483_,False,2018-10-25
AMD,BOM,2018-11-03T06:25:00Z,06:25,07:40,7710.0,5650.0,1555.0,Jet Airways,7,9h 55m,Economy,738,9W,9W_738_9W_415_,False,2018-10-25
AMD,BOM,2018-11-03T10:20:00Z,10:20,12:00,7710.0,5650.0,1555.0,Jet Airways,7,10h 20m,Economy,315,9W,9W_315_9W_498_,False,2018-10-25
AMD,BOM,2018-11-03T06:25:00Z,06:25,07:40,7710.0,5650.0,1555.0,Jet Airways,7,11h 45m,Economy,738,9W,9W_738_9W_413_,False,2018-10-25
AMD,BOM,2018-11-03T04:25:00Z,04:25,05:35,7710.0,5650.0,1555.0,Jet Airways,7,11h 55m,Economy,411,9W,9W_411_9W_415_,False,2018-10-25
AMD,BOM,2018-11-03T10:20:00Z,10:20,12:00,7710.0,5650.0,1555.0,Jet Airways,7,12h 5m,Economy,315,9W,9W_315_9W_477_,False,2018-10-25
AMD,BOM,2018-11-03T10:20:00Z,10:20,12:00,7710.0,5650.0,1555.0,Jet Airways,7,13h 5m,Economy,315,9W,9W_315_9W_495_,False,2018-10-25
AMD,BOM,2018-11-03T06:25:00Z,06:25,07:40,7710.0,5650.0,1555.0,Jet Airways,7,13h 20m,Economy,738,9W,9W_738_9W_483_,False,2018-10-25
AMD,BOM,2018-11-03T06:25:00Z,06:25,07:40,7710.0,5650.0,1555.0,Jet Airways,7,14h 15m,Economy,738,9W,9W_738_9W_498_,False,2018-10-25
AMD,BOM,2018-11-03T06:25:00Z,06:25,07:40,7710.0,5650.0,1555.0,Jet Airways,7,16h 0m,Economy,738,9W,9W_738_9W_477_,False,2018-10-25
AMD,BOM,2018-11-03T06:25:00Z,06:25,07:40,7710.0,5650.0,1555.0,Jet Airways,7,17h 0m,Economy,738,9W,9W_738_9W_495_,True,2018-10-25
AMD,BOM,2018-11-03T10:20:00Z,10:20,12:00,7710.0,5650.0,1555.0,Jet Airways,7,18h 25m,Economy,315,9W,9W_315_9W_381_,True,2018-10-25
AMD,BOM,2018-11-03T10:20:00Z,10:20,12:00,7710.0,5650.0,1555.0,Jet Airways,7,21h 50m,Economy,315,9W,9W_315_9W_411_,True,2018-10-25
AMD,BOM,2018-11-03T06:25:00Z,06:25,07:40,7710.0,5650.0,1555.0,Jet Airways,7,22h 20m,Economy,738,9W,9W_738_9W_381_,True,2018-10-25
AMD,BOM,2018-11-03T10:20:00Z,10:20,12:00,7710.0,5650.0,1555.0,Jet Airways,7,25h 40m,Economy,315,9W,9W_315_9W_481_,True,2018-10-25
AMD,BOM,2018-11-03T06:25:00Z,06:25,07:40,7710.0,5650.0,1555.0,Jet Airways,7,25h 45m,Economy,738,9W,9W_738_9W_411_,True,2018-10-25
AMD,BOM,2018-11-03T06:25:00Z,06:25,07:40,7710.0,5650.0,1555.0,Jet Airways,1,27h 0m,Economy,738,9W,9W_738_9W_443_,True,2018-10-25
AMD,BOM,2018-11-03T07:25:00Z,07:25,08:40,8330.0,7550.0,525.0,Air India,5,14h 25m,Economy,614,AI,AI_614_AI_609_,False,2018-10-25
AMD,BOM,2018-11-03T21:30:00Z,21:30,23:00,8760.0,6650.0,1605.0,Jet Airways,7,7h 15m,Economy,2330,JK,9W_2330_9W_381_,False,2018-10-25
AMD,BOM,2018-11-03T21:30:00Z,21:30,23:00,8760.0,6650.0,1605.0,Jet Airways,7,10h 40m,Economy,2330,JK,9W_2330_9W_411_,False,2018-10-25
AMD,BOM,2018-11-03T21:30:00Z,21:30,23:00,8760.0,6650.0,1605.0,Jet Airways,1,11h 55m,Economy,2330,JK,9W_2330_9W_443_,False,2018-10-25
AMD,BOM,2018-11-03T06:25:00Z,06:25,07:40,9495.0,7350.0,1640.0,Jet Airways,7,5h 35m,Economy,738,9W,9W_738_9W_481_,False,2018-10-25
AMD,BOM,2018-11-03T04:25:00Z,04:25,05:35,9495.0,7350.0,1640.0,Jet Airways,7,7h 35m,Economy,411,9W,9W_411_9W_481_,False,2018-10-25
AMD,BOM,2018-11-03T04:00:00Z,04:00,05:15,9695.0,8850.0,590.0,Air India,9,14h 30m,Economy,30,AI,AI_30_AI_607_,False,2018-10-25
AMD,BOM,2018-11-03T18:55:00Z,18:55,20:25,11070.0,8850.0,1715.0,Jet Airways,5,4h 30m,Economy,913,9W,9W_913_9W_495_,False,2018-10-25
AMD,BOM,2018-11-03T18:55:00Z,18:55,20:25,11070.0,8850.0,1715.0,Jet Airways,6,9h 50m,Economy,913,9W,9W_913_9W_381_,False,2018-10-25
AMD,BOM,2018-11-03T18:55:00Z,18:55,20:25,11070.0,8850.0,1715.0,Jet Airways,6,13h 15m,Economy,913,9W,9W_913_9W_411_,False,2018-10-25
AMD,BOM,2018-11-03T18:55:00Z,18:55,20:25,11070.0,8850.0,1715.0,Jet Airways,6,14h 30m,Economy,913,9W,9W_913_9W_443_,False,2018-10-25
AMD,BOM,2018-11-03T18:55:00Z,18:55,20:25,11070.0,8850.0,1715.0,Jet Airways,6,15h 20m,Economy,913,9W,9W_913_9W_397_,True,2018-10-25
AMD,BOM,2018-11-03T18:55:00Z,18:55,20:25,11070.0,8850.0,1715.0,Jet Airways,6,17h 5m,Economy,913,9W,9W_913_9W_481_,True,2018-10-25
AMD,BOM,2018-11-03T18:55:00Z,18:55,20:25,11070.0,8850.0,1715.0,Jet Airways,7,21h 25m,Economy,913,9W,9W_913_9W_415_,True,2018-10-25
AMD,BOM,2018-11-03T18:55:00Z,18:55,20:25,11070.0,8850.0,1715.0,Jet Airways,7,23h 15m,Economy,913,9W,9W_913_9W_413_,True,2018-10-25
AMD,BOM,2018-11-03T18:55:00Z,18:55,20:25,11070.0,8850.0,1715.0,Jet Airways,7,24h 50m,Economy,913,9W,9W_913_9W_483_,True,2018-10-25
AMD,BOM,2018-11-03T18:55:00Z,18:55,20:25,11070.0,8850.0,1715.0,Jet Airways,7,25h 45m,Economy,913,9W,9W_913_9W_498_,True,2018-10-25
AMD,BLR,2018-11-03T20:10:00Z,20:10,22:25,13555.0,12480.0,770.0,Vistara,3,2h 15m,Economy,926,UK,UK_926_,False,2018-10-25
AMD,BLR,2018-11-03T09:15:00Z,09:15,11:30,15340.0,14180.0,855.0,Vistara,4,2h 15m,Economy,924,UK,UK_924_,False,2018-10-25
AMD,DEL,2018-11-03T05:35:00Z,05:35,07:20,18368.0,15200.0,2663.0,Jet Airways,4,5h 25m,Economy,685,9W,9W_685_9W_743_,False,2018-10-25
AMD,DEL,2018-11-03T07:10:00Z,07:10,08:45,29015.0,27250.0,1510.0,Air India,2,5h 20m,Economy,18,AI,AI_18_AI_506_,True,2018-10-25
AMD,DEL,2018-11-03T15:35:00Z,15:35,17:15,29445.0,25750.0,3190.0,Jet Airways,3,5h 25m,Economy,655,9W,9W_655_9W_811_,True,2018-10-25
AMD,BOM,2018-11-03T04:00:00Z,04:00,05:15,42151.0,39106.0,2665.0,Air India,9,5h 25m,Economy,30,AI,AI_30_9W_443_,True,2018-10-25
AMD,BOM,2018-11-03T04:00:00Z,04:00,05:15,42151.0,39106.0,2665.0,Air India,9,6h 15m,Economy,30,AI,AI_30_9W_397_,True,2018-10-25
Origin,Destination,Dept_Date,Dept_Time,Arr_Time,Total_Fare,Base_Fare,Fuel_Fare,Airways,Available,Duration,Class_Type,Flight Number,Flight Code,FlightID,Hopping,Taken
AMD,BLR,2018-11-04T17:10:00Z,17:10,19:20,4925.0,3950.0,672.0,IndiGo,3,2h 10m,Economy,893,6E,6E_893_,False,2018-10-25
AMD,BLR,2018-11-04T08:50:00Z,08:50,11:10,4925.0,3950.0,672.0,IndiGo,4,2h 20m,Economy,823,6E,6E_823_,False,2018-10-25
AMD,BLR,2018-11-04T20:00:00Z,20:00,21:55,5022.0,4041.0,678.0,IndiGo,3,1h 55m,Economy,735,6E,6E_735_,False,2018-10-25
AMD,BOM,2018-11-04T04:25:00Z,04:25,05:35,5280.0,3335.0,1440.0,Jet Airways,4,24h 20m,Economy,411,9W,9W_411_9W_381_,True,2018-10-25
AMD,BLR,2018-11-04T21:45:00Z,21:45,00:10,5293.0,4650.0,340.0,Spicejet,9,2h 25m,Economy,928,SG,SG_928_,False,2018-10-25
AMD,BLR,2018-11-04T23:45:00Z,23:45,01:55,5598.0,4591.0,704.0,IndiGo,1,2h 10m,Economy,996,6E,6E_996_,False,2018-10-25
AMD,BOM,2018-11-04T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,7,5h 0m,Economy,411,9W,9W_411_9W_443_,False,2018-10-25
AMD,BOM,2018-11-04T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,7,5h 50m,Economy,411,9W,9W_411_9W_397_,False,2018-10-25
AMD,BOM,2018-11-04T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,7,7h 35m,Economy,411,9W,9W_411_9W_481_,False,2018-10-25
AMD,BOM,2018-11-04T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,5,11h 55m,Economy,411,9W,9W_411_9W_415_,False,2018-10-25
AMD,BOM,2018-11-04T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,7,13h 45m,Economy,411,9W,9W_411_9W_413_,False,2018-10-25
AMD,BOM,2018-11-04T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,6,15h 20m,Economy,411,9W,9W_411_9W_483_,False,2018-10-25
AMD,BOM,2018-11-04T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,7,16h 15m,Economy,411,9W,9W_411_9W_498_,False,2018-10-25
AMD,BOM,2018-11-04T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,7,18h 0m,Economy,411,9W,9W_411_9W_477_,False,2018-10-25
AMD,BOM,2018-11-04T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,7,19h 0m,Economy,411,9W,9W_411_9W_495_,True,2018-10-25
AMD,BLR,2018-11-04T02:35:00Z,02:35,04:55,6921.0,5850.0,768.0,IndiGo,4,2h 20m,Economy,169,6E,6E_169_,False,2018-10-25
AMD,BLR,2018-11-04T05:25:00Z,05:25,10:10,7165.0,6432.0,430.0,Spicejet,9,4h 45m,Economy,636_ 497,SG,SG_636_ 497_,False,2018-10-25
AMD,BOM,2018-11-04T18:55:00Z,18:55,20:25,7185.0,5150.0,1530.0,Jet Airways,1,4h 30m,Economy,913,9W,9W_913_9W_495_,False,2018-10-25
AMD,BOM,2018-11-04T04:00:00Z,04:00,05:15,7385.0,6650.0,480.0,Air India,9,17h 50m,Economy,30,AI,AI_30_AI_609_,False,2018-10-25
AMD,BLR,2018-11-04T15:50:00Z,15:50,19:50,7433.0,6288.0,842.0,IndiGo,4,4h 0m,Economy,383_ 6187,6E,6E_383_ 6187_,False,2018-10-25
AMD,BLR,2018-11-04T08:20:00Z,08:20,17:20,7455.0,6000.0,408.0,Spicejet,9,9h 0m,Economy,511_ 1233,SG,SG_511_ 1233_,False,2018-10-25
AMD,BOM,2018-11-04T05:45:00Z,05:45,07:15,7710.0,5650.0,1555.0,Jet Airways,7,4h 30m,Economy,2738,JK,9W_2738_9W_397_,False,2018-10-25
AMD,BOM,2018-11-04T05:45:00Z,05:45,07:15,7710.0,5650.0,1555.0,Jet Airways,7,6h 15m,Economy,2738,JK,9W_2738_9W_481_,False,2018-10-25
AMD,BOM,2018-11-04T05:45:00Z,05:45,07:15,7710.0,5650.0,1555.0,Jet Airways,7,10h 35m,Economy,2738,JK,9W_2738_9W_415_,False,2018-10-25
AMD,BOM,2018-11-04T05:45:00Z,05:45,07:15,7710.0,5650.0,1555.0,Jet Airways,7,12h 25m,Economy,2738,JK,9W_2738_9W_413_,False,2018-10-25
AMD,BOM,2018-11-04T05:45:00Z,05:45,07:15,7710.0,5650.0,1555.0,Jet Airways,7,14h 0m,Economy,2738,JK,9W_2738_9W_483_,False,2018-10-25
AMD,BOM,2018-11-04T05:45:00Z,05:45,07:15,7710.0,5650.0,1555.0,Jet Airways,7,14h 55m,Economy,2738,JK,9W_2738_9W_498_,False,2018-10-25
AMD,BOM,2018-11-04T05:45:00Z,05:45,07:15,7710.0,5650.0,1555.0,Jet Airways,6,17h 40m,Economy,2738,JK,9W_2738_9W_495_,True,2018-10-25
AMD,BOM,2018-11-04T05:45:00Z,05:45,07:15,7710.0,5650.0,1555.0,Jet Airways,7,23h 0m,Economy,2738,JK,9W_2738_9W_381_,True,2018-10-25
AMD,BOM,2018-11-04T05:45:00Z,05:45,07:15,7710.0,5650.0,1555.0,Jet Airways,7,26h 25m,Economy,2738,JK,9W_2738_9W_411_,True,2018-10-25
AMD,BLR,2018-11-04T09:50:00Z,09:50,14:05,7835.0,6670.0,862.0,IndiGo,1,4h 15m,Economy,238,6E,6E_238_,False,2018-10-25
AMD,BLR,2018-11-04T04:25:00Z,04:25,08:10,8157.0,6200.0,1577.0,Jet Airways,7,3h 45m,Economy,411,9W,9W_411_,False,2018-10-25
AMD,BOM,2018-11-04T04:00:00Z,04:00,05:15,8697.0,7900.0,542.0,Air India,9,14h 30m,Economy,30,AI,AI_30_AI_607_,False,2018-10-25
AMD,BOM,2018-11-04T18:55:00Z,18:55,20:25,8760.0,6650.0,1605.0,Jet Airways,7,9h 50m,Economy,913,9W,9W_913_9W_381_,False,2018-10-25
AMD,BOM,2018-11-04T05:45:00Z,05:45,07:15,9495.0,7350.0,1640.0,Jet Airways,7,16h 40m,Economy,2738,JK,9W_2738_9W_477_,True,2018-10-25
AMD,BLR,2018-11-04T20:10:00Z,20:10,22:25,10058.0,9150.0,603.0,Vistara,6,2h 15m,Economy,926,UK,UK_926_,False,2018-10-25
AMD,BOM,2018-11-04T18:55:00Z,18:55,20:25,11070.0,8850.0,1715.0,Jet Airways,2,13h 15m,Economy,913,9W,9W_913_9W_411_,False,2018-10-25
AMD,BOM,2018-11-04T18:55:00Z,18:55,20:25,11070.0,8850.0,1715.0,Jet Airways,2,14h 30m,Economy,913,9W,9W_913_9W_443_,False,2018-10-25
AMD,BOM,2018-11-04T18:55:00Z,18:55,20:25,11070.0,8850.0,1715.0,Jet Airways,2,17h 5m,Economy,913,9W,9W_913_9W_481_,True,2018-10-25
AMD,BOM,2018-11-04T18:55:00Z,18:55,20:25,11070.0,8850.0,1715.0,Jet Airways,2,21h 25m,Economy,913,9W,9W_913_9W_415_,True,2018-10-25
AMD,BOM,2018-11-04T18:55:00Z,18:55,20:25,11070.0,8850.0,1715.0,Jet Airways,2,23h 15m,Economy,913,9W,9W_913_9W_413_,True,2018-10-25
AMD,BOM,2018-11-04T18:55:00Z,18:55,20:25,11070.0,8850.0,1715.0,Jet Airways,2,24h 50m,Economy,913,9W,9W_913_9W_483_,True,2018-10-25
AMD,BOM,2018-11-04T18:55:00Z,18:55,20:25,11070.0,8850.0,1715.0,Jet Airways,2,25h 45m,Economy,913,9W,9W_913_9W_498_,True,2018-10-25
AMD,BOM,2018-11-04T09:45:00Z,09:45,11:15,11280.0,9050.0,1725.0,Jet Airways,7,6h 35m,Economy,315,9W,9W_315_9W_415_,False,2018-10-25
AMD,BOM,2018-11-04T09:45:00Z,09:45,11:15,11280.0,9050.0,1725.0,Jet Airways,7,8h 25m,Economy,315,9W,9W_315_9W_413_,False,2018-10-25
AMD,BOM,2018-11-04T09:45:00Z,09:45,11:15,11280.0,9050.0,1725.0,Jet Airways,7,10h 0m,Economy,315,9W,9W_315_9W_483_,False,2018-10-25
AMD,BOM,2018-11-04T09:45:00Z,09:45,11:15,11280.0,9050.0,1725.0,Jet Airways,7,10h 55m,Economy,315,9W,9W_315_9W_498_,False,2018-10-25
AMD,BOM,2018-11-04T09:45:00Z,09:45,11:15,11280.0,9050.0,1725.0,Jet Airways,7,12h 40m,Economy,315,9W,9W_315_9W_477_,False,2018-10-25
AMD,BOM,2018-11-04T09:45:00Z,09:45,11:15,11280.0,9050.0,1725.0,Jet Airways,7,13h 40m,Economy,315,9W,9W_315_9W_495_,False,2018-10-25
AMD,BOM,2018-11-04T09:45:00Z,09:45,11:15,11280.0,9050.0,1725.0,Jet Airways,7,19h 0m,Economy,315,9W,9W_315_9W_381_,True,2018-10-25
AMD,BLR,2018-11-04T09:15:00Z,09:15,11:30,11497.0,10520.0,672.0,Vistara,3,2h 15m,Economy,924,UK,UK_924_,False,2018-10-25
AMD,DEL,2018-11-04T07:10:00Z,07:10,08:45,19512.0,18200.0,1057.0,Air India,1,5h 20m,Economy,18,AI,AI_18_AI_506_,False,2018-10-25
AMD,DEL,2018-11-04T05:35:00Z,05:35,07:20,29445.0,25750.0,3190.0,Jet Airways,5,5h 25m,Economy,685,9W,9W_685_9W_743_,True,2018-10-25
AMD,BOM,2018-11-04T05:45:00Z,05:45,07:15,40045.0,37100.0,2620.0,Jet Airways,7,5h 25m,Economy,2738,JK,9W_2738_AI_639_,True,2018-10-25
AMD,BOM,2018-11-04T04:25:00Z,04:25,05:35,40045.0,37100.0,2620.0,Jet Airways,7,6h 45m,Economy,411,9W,9W_411_AI_639_,True,2018-10-25
AMD,BOM,2018-11-04T04:00:00Z,04:00,05:15,42151.0,39106.0,2665.0,Air India,9,5h 25m,Economy,30,AI,AI_30_9W_443_,True,2018-10-25
AMD,BOM,2018-11-04T04:00:00Z,04:00,05:15,42151.0,39106.0,2665.0,Air India,9,6h 15m,Economy,30,AI,AI_30_9W_397_,True,2018-10-25
Origin,Destination,Dept_Date,Dept_Time,Arr_Time,Total_Fare,Base_Fare,Fuel_Fare,Airways,Available,Duration,Class_Type,Flight Number,Flight Code,FlightID,Hopping,Taken
AMD,BLR,2018-11-05T21:45:00Z,21:45,00:10,5661.0,5000.0,358.0,Spicejet,9,2h 25m,Economy,928,SG,SG_928_,False,2018-10-25
AMD,BOM,2018-11-05T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,3,5h 0m,Economy,411,9W,9W_411_9W_443_,False,2018-10-25
AMD,BOM,2018-11-05T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,3,5h 50m,Economy,411,9W,9W_411_9W_397_,False,2018-10-25
AMD,BOM,2018-11-05T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,3,7h 35m,Economy,411,9W,9W_411_9W_481_,False,2018-10-25
AMD,BOM,2018-11-05T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,3,11h 55m,Economy,411,9W,9W_411_9W_415_,False,2018-10-25
AMD,BOM,2018-11-05T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,3,13h 45m,Economy,411,9W,9W_411_9W_413_,False,2018-10-25
AMD,BOM,2018-11-05T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,3,15h 20m,Economy,411,9W,9W_411_9W_483_,False,2018-10-25
AMD,BOM,2018-11-05T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,3,16h 15m,Economy,411,9W,9W_411_9W_498_,False,2018-10-25
AMD,BOM,2018-11-05T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,3,18h 0m,Economy,411,9W,9W_411_9W_477_,False,2018-10-25
AMD,BOM,2018-11-05T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,3,19h 0m,Economy,411,9W,9W_411_9W_495_,True,2018-10-25
AMD,BOM,2018-11-05T04:25:00Z,04:25,05:35,6393.0,4395.0,1493.0,Jet Airways,3,24h 20m,Economy,411,9W,9W_411_9W_381_,True,2018-10-25
AMD,BLR,2018-11-05T05:25:00Z,05:25,10:10,6673.0,5964.0,406.0,Spicejet,9,4h 45m,Economy,636_ 497,SG,SG_636_ 497_,False,2018-10-25
AMD,BLR,2018-11-05T08:20:00Z,08:20,17:20,7141.0,5700.0,394.0,Spicejet,9,9h 0m,Economy,511_ 1233,SG,SG_511_ 1233_,False,2018-10-25
AMD,BLR,2018-11-05T04:25:00Z,04:25,08:10,7422.0,5500.0,1542.0,Jet Airways,7,3h 45m,Economy,411,9W,9W_411_,False,2018-10-25
AMD,BLR,2018-11-05T20:10:00Z,20:10,22:25,7675.0,6880.0,490.0,Vistara,3,2h 15m,Economy,926,UK,UK_926_,False,2018-10-25
AMD,BLR,2018-11-05T05:50:00Z,05:50,08:00,8601.0,7800.0,498.0,Spicejet,9,2h 10m,Economy,921,SG,SG_921_,False,2018-10-25
AMD,BOM,2018-11-05T04:00:00Z,04:00,05:15,9380.0,8550.0,575.0,Air India,8,14h 30m,Economy,30,AI,AI_30_AI_607_,False,2018-10-25
AMD,BOM,2018-11-05T06:25:00Z,06:25,07:40,9495.0,7350.0,1640.0,Jet Airways,6,3h 50m,Economy,2738,JK,9W_2738_9W_397_,False,2018-10-25
AMD,BOM,2018-11-05T06:25:00Z,06:25,07:40,9495.0,7350.0,1640.0,Jet Airways,6,5h 35m,Economy,2738,JK,9W_2738_9W_481_,False,2018-10-25
AMD,BOM,2018-11-05T10:20:00Z,10:20,12:00,9495.0,7350.0,1640.0,Jet Airways,7,6h 0m,Economy,315,9W,9W_315_9W_415_,False,2018-10-25
AMD,BOM,2018-11-05T10:20:00Z,10:20,12:00,9495.0,7350.0,1640.0,Jet Airways,7,7h 50m,Economy,315,9W,9W_315_9W_413_,False,2018-10-25
AMD,BOM,2018-11-05T10:20:00Z,10:20,12:00,9495.0,7350.0,1640.0,Jet Airways,7,9h 25m,Economy,315,9W,9W_315_9W_483_,False,2018-10-25
AMD,BOM,2018-11-05T06:25:00Z,06:25,07:40,9495.0,7350.0,1640.0,Jet Airways,6,9h 55m,Economy,2738,JK,9W_2738_9W_415_,False,2018-10-25
AMD,BOM,2018-11-05T10:20:00Z,10:20,12:00,9495.0,7350.0,1640.0,Jet Airways,7,10h 20m,Economy,315,9W,9W_315_9W_498_,False,2018-10-25
AMD,BOM,2018-11-05T06:25:00Z,06:25,07:40,9495.0,7350.0,1640.0,Jet Airways,6,11h 45m,Economy,2738,JK,9W_2738_9W_413_,False,2018-10-25
AMD,BOM,2018-11-05T10:20:00Z,10:20,12:00,9495.0,7350.0,1640.0,Jet Airways,7,12h 5m,Economy,315,9W,9W_315_9W_477_,False,2018-10-25
AMD,BOM,2018-11-05T10:20:00Z,10:20,12:00,9495.0,7350.0,1640.0,Jet Airways,7,13h 5m,Economy,315,9W,9W_315_9W_495_,False,2018-10-25
AMD,BOM,2018-11-05T06:25:00Z,06:25,07:40,9495.0,7350.0,1640.0,Jet Airways,6,13h 20m,Economy,2738,JK,9W_2738_9W_483_,False,2018-10-25
AMD,BOM,2018-11-05T06:25:00Z,06:25,07:40,9495.0,7350.0,1640.0,Jet Airways,6,14h 15m,Economy,2738,JK,9W_2738_9W_498_,False,2018-10-25
AMD,BOM,2018-11-05T06:25:00Z,06:25,07:40,9495.0,7350.0,1640.0,Jet Airways,6,16h 0m,Economy,2738,JK,9W_2738_9W_477_,False,2018-10-25
AMD,BOM,2018-11-05T06:25:00Z,06:25,07:40,9495.0,7350.0,1640.0,Jet Airways,6,17h 0m,Economy,2738,JK,9W_2738_9W_495_,True,2018-10-25
AMD,BOM,2018-11-05T10:20:00Z,10:20,12:00,9495.0,7350.0,1640.0,Jet Airways,7,18h 25m,Economy,315,9W,9W_315_9W_381_,True,2018-10-25
AMD,BOM,2018-11-05T10:20:00Z,10:20,12:00,9495.0,7350.0,1640.0,Jet Airways,7,21h 50m,Economy,315,9W,9W_315_9W_411_,True,2018-10-25
AMD,BOM,2018-11-05T06:25:00Z,06:25,07:40,9495.0,7350.0,1640.0,Jet Airways,6,22h 20m,Economy,2738,JK,9W_2738_9W_381_,True,2018-10-25
AMD,BOM,2018-11-05T10:20:00Z,10:20,12:00,9495.0,7350.0,1640.0,Jet Airways,7,23h 5m,Economy,315,9W,9W_315_9W_443_,True,2018-10-25
AMD,BOM,2018-11-05T10:20:00Z,10:20,12:00,9495.0,7350.0,1640.0,Jet Airways,7,23h 55m,Economy,315,9W,9W_315_9W_397_,True,2018-10-25
AMD,BOM,2018-11-05T10:20:00Z,10:20,12:00,9495.0,7350.0,1640.0,Jet Airways,7,25h 40m,Economy,315,9W,9W_315_9W_481_,True,2018-10-25
AMD,BOM,2018-11-05T06:25:00Z,06:25,07:40,9495.0,7350.0,1640.0,Jet Airways,6,25h 45m,Economy,2738,JK,9W_2738_9W_411_,True,2018-10-25
